"SANWW","S&W Seed Company","0","Consumer Non-Durables","Farming/Seeds/Milling"
"SANWZ","S&W Seed Company","0","Consumer Non-Durables","Farming/Seeds/Milling"
"SYBT","S.Y. Bancorp, Inc.","321580762.79","Finance","Major Banks"
"SYBTP","S.Y. Bancorp, Inc.","0","Finance","Major Banks"
"SABA","Saba Software, Inc.","284453072.1","Technology","Computer Software: Prepackaged Software"
"SBRA","Sabra Healthcare REIT, Inc.","801788876.88","Consumer Services","Real Estate Investment Trusts"
"SAFT","Safety Insurance Group, Inc.","719579625.48","Finance","Property-Casualty Insurers"
"SGNT","Sagent Pharmaceuticals, Inc.","438657772.17","Consumer Durables","Major Pharmaceuticals"
"SAIA","Saia, Inc.","339036343.8","Transportation","Trucking Freight/Courier Services"
"SALM","Salem Communications Corporation","139039849.2","Consumer Services","Broadcasting"
"SLXP","Salix Pharmaceuticals, Ltd.","2367904975.01","Consumer Durables","Major Pharmaceuticals"
"SAFM","Sanderson Farms, Inc.","1022896403.5","Consumer Non-Durables","Meat/Poultry/Fish"
"SNDK","SanDisk Corporation","10632794348.48","Technology","Electronic Components"
"SASR","Sandy Spring Bancorp, Inc.","482377579.92","Finance","Major Banks"
"SGMO","Sangamo BioSciences, Inc.","304339659.75","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SANM","Sanmina-SCI Corporation","651785049","Technology","Electrical Products"
"GCVRZ","Sanofi","0","Consumer Durables","Major Pharmaceuticals"
"SNTS","Santarus, Inc.","599314502.08","Consumer Durables","Major Pharmaceuticals"
"SPNS","Sapiens International Corporation N.V.","132603958.56","Technology","Computer Software: Prepackaged Software"
"SAPE","Sapient Corporation","1411023962.52","Technology","EDP Services"
"SRPT","Sarepta Therapeutics, Inc.","552244809.92","Consumer Durables","Major Pharmaceuticals"
"SATC","SatCon Technology Corporation","4560582.048","Technology","Semiconductors"
"SVNT","Savient Pharmaceuticals Inc","155269432.11","Consumer Durables","Specialty Chemicals"
"SBAC","SBA Communications Corporation","8354684976.9","Consumer Services","Telecommunications Equipment"
"SCSC","ScanSource, Inc.","784119456","Technology","Retail: Computer Software & Peripheral Equipment"
"SCBT","SCBT Financial Corporation","584575244.19","Finance","Major Banks"
"SCGQ","SCG Financial Acquisition Corp","93714290.4","Finance","Business Services"
"SMIT","Schmitt Industries, Inc.","9212002.8","Capital Goods","Industrial Machinery/Components"
"SCHN","Schnitzer Steel Industries, Inc.","760677547.28","Consumer Durables","Industrial Specialties"
"SCHL","Scholastic Corporation","1073051648.09","Consumer Services","Books"
"SCHS","School Specialty, Inc.","39122397.84","Consumer Services","Office Equipment/Supplies/Services"
"SCLN","SciClone Pharmaceuticals, Inc.","336298684.3","Consumer Durables","Major Pharmaceuticals"
"SGMS","Scientific Games Corp","727447697.25","Technology","EDP Services"
"SQI","SciQuest, Inc.","360599945.5","Technology","Computer Software: Prepackaged Software"
"SEAC","SeaChange International, Inc.","274969621.08","Technology","Radio And Television Broadcasting And Communications Equipment"
"SBCF","Seacoast Banking Corporation of Florida","147856770.36","Finance","Major Banks"
"STX","Seagate Technology.","10938775375.8","Technology","Electronic Components"
"SHIP","Seanergy Maritime Holdings Corp","19656275.8952","Transportation","Marine Transportation"
"SHLD","Sears Holdings Corporation","6251031082.08","Consumer Services","Department/Specialty Retail Stores"
"SHOS","Sears Hometown and Outlet Stores, Inc.","0","Consumer Services","Department/Specialty Retail Stores"
"SGEN","Seattle Genetics, Inc.","3078115852.56","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SNFCA","Security National Financial Corporation","97079881.7","Finance","Finance: Consumer Services"
"SEIC","SEI Investments Company","3677664459.95","Finance","Investment Bankers/Brokers/Service"
"SCSS","Select Comfort Corporation","1728961990","Consumer Durables","Home Furnishings"
"SLTC","Selectica, Inc.","15399774","Technology","Computer Software: Prepackaged Software"
"SIGI","Selective Insurance Group, Inc.","1073742403.22","Finance","Property-Casualty Insurers"
"LEDS","SemiLEDS Corporation","34886459.31","Technology","Semiconductors"
"SMTC","Semtech Corporation","1613508218.93","Technology","Semiconductors"
"SENEA","Seneca Foods Corp.","296831478.7","Consumer Non-Durables","Packaged Foods"
"SENEB","Seneca Foods Corp.","296182903","Consumer Non-Durables","Packaged Foods"
"SNMX","Senomyx, Inc.","75851368.7","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"SQNM","Sequenom, Inc.","400978389","Capital Goods","Industrial Machinery/Components"
"SREV","ServiceSource International, Inc.","626966768.88","Miscellaneous","Business Services"
"SEV","Sevcon, Inc.","15684849","Energy","Industrial Machinery/Components"
"SVBI","Severn Bancorp Inc","34226708.6","Finance","Major Banks"
"SGOC","SGOCO Group, Ltd","16114126.9972","Technology","Radio And Television Broadcasting And Communications Equipment"
"GAME","Shanda Games Limited","266309157.7664","Miscellaneous","Business Services"
"SMED","Sharps Compliance Corp","47504499.12","Basic Industries","Environmental Services"
"SHEN","Shenandoah Telecommunications Co","392422849.32","Public Utilities","Telecommunications Equipment"
"VALV","Shengkai Innovations, Inc.","13241096.33","Capital Goods","Metal Fabrications"
"SHFL","SHFL Entertainment, Inc.","825385987","Consumer Durables","Miscellaneous manufacturing industries"
"SHLO","Shiloh Industries, Inc.","184847721.28","Capital Goods","Industrial Specialties"
"SHPG","Shire plc","4070747956.55","Consumer Durables","Major Pharmaceuticals"
"SCVL","Shoe Carnival, Inc.","482854702","Consumer Services","Clothing/Shoe/Accessory Stores"
"SHBI","Shore Bancshares Inc","54127097.6","Finance","Major Banks"
"SHOR","ShoreTel, Inc.","285219250.05","Public Utilities","Telecommunications Equipment"
"SFLY","Shutterfly, Inc.","1073990716.64","Miscellaneous","Other Consumer Services"
"SIFI","SI Financial Group, Inc.","110235696.2","Finance","Savings Institutions"
"SIEB","Siebert Financial Corp.","32267603.08","Finance","Investment Bankers/Brokers/Service"
"BSRR","Sierra Bancorp","162116387.455","Finance","Major Banks"
"SWIR","Sierra Wireless, Inc.","241921449.14","Technology","Radio And Television Broadcasting And Communications Equipment"
"SIFY","Sify Technologies Limited","62930929.2084","Technology","Computer Software: Programming, Data Processing"
"SIGA","SIGA Technologies Inc.","155431439.52","Consumer Durables","Major Pharmaceuticals"
"SIGM","Sigma Designs, Inc.","189743695.99","Technology","Semiconductors"
"SIAL","Sigma-Aldrich Corporation","8775669749.86","Consumer Durables","Specialty Chemicals"
"SGMA","SigmaTron International, Inc.","19848530.1","Technology","Electrical Products"
"SBNY","Signature Bank","3071586595.98","Finance","Major Banks"
"SBNYW","Signature Bank","0","Finance","Major Banks"
"SLGN","Silgan Holdings, Inc.","2962877728.74","Consumer Durables","Containers/Packaging"
"SILC","Silicom Ltd","118794134.82","Technology","Computer Communications Equipment"
"SGI","Silicon Graphics International Corp","242122908.44","Technology","Computer Manufacturing"
"SIMG","Silicon Image, Inc.","357209285.58","Capital Goods","Electrical Products"
"SLAB","Silicon Laboratories, Inc.","1484430775.06","Technology","Semiconductors"
"SIMO","Silicon Motion Technology Corporation","473820872.76","Technology","Semiconductors"
"SPIL","Siliconware Precision Industries Company, Ltd.","390645324.18","Technology","Semiconductors"
"SSRI","Silver Standard Resources Inc.","1220906237.04","Basic Industries","Precious Metals"
"SFNC","Simmons First National Corporation","398078898.6","Finance","Major Banks"
"SLP","Simulations Plus, Inc.","74997419.49","Technology","EDP Services"
"SINA","Sina Corporation","3735119223.78","Technology","Computer Software: Prepackaged Software"
"SBGI","Sinclair Broadcast Group, Inc.","1015470837.5","Consumer Services","Broadcasting"
"SCOK","SinoCoking Coal and Coke Chemical Industries, Inc","33794195.2","Basic Industries","Steel/Iron Ore"
"SINO","Sino-Global Shipping America, Ltd.","6225835.104","Transportation","Oil Refining/Marketing"
"SVA","Sinovac Biotech, Ltd.","181565541.3","Consumer Durables","Major Pharmaceuticals"
"SIRI","Sirius XM Radio Inc.","15091265772.76","Consumer Services","Broadcasting"
"SIRO","Sirona Dental Systems, Inc.","3030987921.78","Health Care","Medical/Dental Instruments"
"SKUL","Skullcandy, Inc.","326963360.04","Consumer Non-Durables","Consumer Electronics/Appliances"
"MOBI","Sky-mobi Limited","23581500","Technology","Computer Software: Prepackaged Software"
"SPU","SkyPeople Fruit Juice, Inc.","46124038.32","Consumer Non-Durables","Packaged Foods"
"SKBI","Skystar Bio-Pharmaceutical Company","13992832","Consumer Durables","Major Pharmaceuticals"
"SKYW","SkyWest, Inc.","585825493.32","Transportation","Air Freight/Delivery Services"
"SWKS","Skyworks Solutions, Inc.","4225220780.58","Technology","Semiconductors"
"ISM","SLM Corporation","0","Finance","Finance: Consumer Services"
"JSM","SLM Corporation","0","Finance","Finance: Consumer Services"
"OSM","SLM Corporation","0","Finance","Finance: Consumer Services"
"SLM","SLM Corporation","7794423514.395","Finance","Finance: Consumer Services"
"SLMAP","SLM Corporation","159489000","Finance","Finance: Consumer Services"
"SLMBP","SLM Corporation","201000000","Finance","Finance: Consumer Services"
"SMBL","Smart Balance Inc","719219335.05","Consumer Non-Durables","Packaged Foods"
"SMT","SMART Technologies Inc.","59740064.64","Technology","Computer peripheral equipment"
"HEAT","SmartHeat Inc.","15981326.96","Capital Goods","Building Products"
"SPRO","SmartPros Ltd.","8381416.58","Consumer Services","Other Consumer Services"
"SWHC","Smith & Wesson Holding Corporation","639258205.92","Capital Goods","Ordnance And Accessories"
"SMSI","Smith Micro Software, Inc.","46994072.78","Technology","Computer Software: Prepackaged Software"
"SMTX","SMTC Corporation","46945653.12","Technology","Electrical Products"
"LNCE","Snyder&#39;s-Lance, Inc.","1730663008.6","Consumer Non-Durables","Specialty Foods"
"SODA","SodaStream International Ltd.","746070532.72","Consumer Durables","Consumer Electronics/Appliances"
"SOHU","Sohu.com Inc.","1461204843.72","Technology","EDP Services"
"SLRC","Solar Capital Ltd.","872106921.58","n/a","n/a"
"SUNS","Solar Senior Capital Ltd.","167201760","n/a","n/a"
"SZYM","Solazyme, Inc.","597741853.16","Basic Industries","Major Chemicals"
"SLTM","Solta Medical, Inc","182740596.75","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SOMX","Somaxon Pharmaceuticals, Inc.","10860366.1986","Consumer Durables","Major Pharmaceuticals"
"SOMH","Somerset Hills Bancorp","45259975.5","Finance","Major Banks"
"SONC","Sonic Corp.","573616448.6","Consumer Services","Restaurants"
"SOFO","Sonic Foundry, Inc.","30021105.25","Technology","Radio And Television Broadcasting And Communications Equipment"
"SONS","Sonus Networks, Inc.","502573891.725","Technology","EDP Services"
"SORL","SORL Auto Parts, Inc.","35907153.06","Capital Goods","Auto Parts:O.E.M."
"SFBC","Sound Financial Bancorp, Inc.","0","Finance","Savings Institutions"
"SDBT","SoundBite Communications, Inc.","38611912.35","Miscellaneous","Business Services"
"FIRE","Sourcefire, Inc.","1281844718.07","Technology","EDP Services"
"SOCB","Southcoast Financial Corporation","25348118.5","Finance","Major Banks"
"SFST","Southern First Bancshares, Inc.","37265576.4","Finance","Major Banks"
"SMBC","Southern Missouri Bancorp, Inc.","79364535.2","Finance","Banks"
"SONA","Southern National Bancorp of Virginia, Inc.","92721696","Finance","Major Banks"
"SBSI","Southside Bancshares, Inc.","359324075.7","Finance","Major Banks"
"OKSB","Southwest Bancorp, Inc.","213927857","Finance","Major Banks"
"OKSBP","Southwest Bancorp, Inc.","0","Finance","Major Banks"
"SPBC","SP Bancorp, Inc.","26240834.5","Finance","Savings Institutions"
"SPAN","Span-America Medical Systems, Inc.","49627250","Health Care","Industrial Specialties"
"SBSA","Spanish Broadcasting System, Inc.","23491511.84","Consumer Services","Broadcasting"
"SGRP","SPAR Group, Inc.","43091934.52","Miscellaneous","Business Services"
"SPAR","Spartan Motors, Inc.","163243692.52","Capital Goods","Auto Manufacturing"
"SPTN","Spartan Stores, Inc.","309438149.07","Consumer Non-Durables","Food Distributors"
"SPPI","Spectrum Pharmaceuticals, Inc.","693406540.85","Consumer Durables","Major Pharmaceuticals"
"SPEX","Spherix Incorporated","1622306.4","Health Care","Precision Instruments"
"SPIR","Spire Corporation","5051953.47","Technology","Semiconductors"
"SAVE","Spirit Airlines, Inc.","1258934460.6366","Transportation","Air Freight/Delivery Services"
"SPLK","Splunk Inc.","3049054846.23","Technology","Computer Software: Prepackaged Software"
"SPCHA","Sport Chalet, Inc.","20717854.06","Consumer Services","Other Specialty Stores"
"SPCHB","Sport Chalet, Inc.","25116850.47","Consumer Services","Other Specialty Stores"
"SPRD","Spreadtrum Communications, Inc.","869500411.2","Technology","Semiconductors"
"SPSC","SPS Commerce, Inc.","470903977.97","Technology","Computer Software: Prepackaged Software"
"SSNC","SS&C Technologies Holdings, Inc.","1947598387.41","Technology","Computer Software: Prepackaged Software"
"STAA","STAAR Surgical Company","238631840.46","Health Care","Ophthalmic Goods"
"STMP","Stamps.com Inc.","338492579.42","Consumer Services","Catalog/Specialty Distribution"
"STND","Standard Financial Corp.","62639326.32","Finance","Major Banks"
"STAN","Standard Parking Corporation","344228772.16","Consumer Services","Rental/Leasing Companies"
"STLY","Stanley Furniture Company, Inc.","65328202.39","Consumer Durables","Home Furnishings"
"SPLS","Staples, Inc.","7663072833.43","Consumer Services","Other Specialty Stores"
"SBLK","Star Bulk Carriers Corp.","647289099.97","Transportation","Marine Transportation"
"STSI","Star Scientific, Inc.","467053305.6","Consumer Durables","Specialty Chemicals"
"SBUX","Starbucks Corporation","34720600000","Consumer Services","Restaurants"
"STFC","State Auto Financial Corporation","645150927.3","Finance","Property-Casualty Insurers"
"STBZ","State Bank Financial Corporation.","510671649.6","Finance","Major Banks"
"SIBC","State Investors Bancorp, Inc.","40086020","Finance","Savings Institutions"
"GASS","StealthGas, Inc.","148595066.64","Transportation","Marine Transportation"
"STEC","STEC, Inc.","280010046.9","Technology","Electronic Components"
"STLD","Steel Dynamics, Inc.","2752741501.52","Basic Industries","Steel/Iron Ore"
"SMRT","Stein Mart, Inc.","342956920.56","Consumer Services","Clothing/Shoe/Accessory Stores"
"STNR","Steiner Leisure Limited","726388134.13","Consumer Services","Other Consumer Services"
"STEL","StellarOne Corporation","296198369.54","Finance","Major Banks"
"STEM","StemCells, Inc.","66902877.8","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"STXS","Stereotaxis, Inc.","9598822.83","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SRCL","Stericycle, Inc.","7868821219.65","Basic Industries","Environmental Services"
"STRL","Sterling Construction Company Inc","154100930.4","Basic Industries","Military/Government/Technical"
"STSA","Sterling Financial Corporation","1313367020.84","Finance","Banks"
"SHOO","Steven Madden, Ltd.","2040103787.79","Consumer Non-Durables","Shoe Manufacturing"
"SSFN","Stewardship Financial Corp","26770465.35","Finance","Major Banks"
"STEI","Stewart Enterprises, Inc.","679652405.28","Consumer Services","Other Consumer Services"
"SSYS","Stratasys, Inc.","1324140149.06","Technology","Computer peripheral equipment"
"SDIX","Strategic Diagnostics Inc.","25091380.76","Basic Industries","Major Chemicals"
"STRT","Strattec Security Corporation","75318562.2","Capital Goods","Auto Parts:O.E.M."
"STRS","Stratus Properties, Inc.","73098229.26","Consumer Services","Homebuilding"
"STRA","Strayer Education, Inc.","669472470.2","Consumer Services","Other Consumer Services"
"STRM","Streamline Health Solutions, Inc.","77133687.45","Technology","EDP Services"
"STB","Student Transportation Inc","502297901.3745","Transportation","Other Transportation"
"SCMP","Sucampo Pharmaceuticals, Inc.","228384233.8","Consumer Durables","Major Pharmaceuticals"
"SUBK","Suffolk Bancorp","141427875.56","Finance","Major Banks"
"SUMR","Summer Infant, Inc.","24915944.16","Consumer Durables","Miscellaneous manufacturing industries"
"SMMF","Summit Financial Group, Inc.","37497891.0528","Finance","Major Banks"
"SSBI","Summit State Bank","29417264","n/a","n/a"
"SNBC","Sun Bancorp, Inc.","263996621.95","Finance","Commercial Banks"
"SUNH","Sun Healthcare Group, Inc.","216030008.52","Health Care","Hospital/Nursing Management"
"SNHY","Sun Hydraulics Corporation","663205389.44","Capital Goods","Metal Fabrications"
"SNSS","Sunesis Pharmaceuticals, Inc.","230814372.6","Consumer Durables","Major Pharmaceuticals"
"STKL","SunOpta, Inc.","412348141.9372","Consumer Services","Farming/Seeds/Milling"
"SPWR","SunPower Corporation","517133019.9","Technology","Semiconductors"
"SSH","Sunshine Heart Inc","40741221.62","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SMCI","Super Micro Computer, Inc.","371138770.53","Technology","Computer Manufacturing"
"SCON","Superconductor Technologies Inc.","19316663.04","n/a","n/a"
"SGC","Superior Uniform Group, Inc.","71978104.44","Consumer Non-Durables","Apparel"
"SPMD","SuperMedia Inc.","44497284.72","Consumer Services","Publishing"
"SUPN","Supernus Pharmaceuticals, Inc.","317299532.64","Consumer Durables","Major Pharmaceuticals"
"SPPR","Supertel Hospitality, Inc.","23591046.54","Consumer Services","Real Estate Investment Trusts"
"SPPRO","Supertel Hospitality, Inc.","8445500","Consumer Services","Real Estate Investment Trusts"
"SPPRP","Supertel Hospitality, Inc.","7406149.4","Consumer Services","Real Estate Investment Trusts"
"SUPX","Supertex, Inc.","212287504.94","Technology","Semiconductors"
"SPRT","support.com, Inc.","184184763.75","Technology","EDP Services"
"SRDX","SurModics, Inc.","338426769.24","Health Care","Medical/Dental Instruments"
"SUSQ","Susquehanna Bancshares, Inc.","1877107085.28","Finance","Major Banks"
"SUSS","Susser Holdings Corporation","754018715.25","Consumer Non-Durables","Food Chains"
"SBBX","Sussex Bancorp","19294238.64","Finance","Major Banks"
"SUTR","Sutor Technology Group Limited","33981475.58","Capital Goods","Steel/Iron Ore"
"STRN","Sutron Corporation","24473593.76","Capital Goods","Industrial Machinery/Components"
"SIVB","SVB Financial Group","2575793862","Finance","Major Banks"
"SIVBO","SVB Financial Group","0","Finance","Major Banks"
"SWSH","Swisher Hygiene, Inc.","244758497.2","Finance","Diversified Commercial Services"
"SCMR","Sycamore Networks, Inc.","166360855.68","Public Utilities","Telecommunications Equipment"
"SYKE","Sykes Enterprises, Incorporated","604490677.44","Technology","EDP Services"
"SYMC","Symantec Corporation","12235173168.7744","Technology","Computer Software: Prepackaged Software"
"SYMM","Symmetricom, Inc.","262214589.48","Public Utilities","Telecommunications Equipment"
"SYNC","Synacor, Inc.","165374309.52","Technology","Computer Software: Programming, Data Processing"
"GEVA","Synageva BioPharma Corp.","1169622199.17","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SYNL","Synalloy Corporation","87306278.08","Basic Industries","Steel/Iron Ore"
"SYNA","Synaptics Incorporated","782160602.5","Technology","EDP Services"
"SNCR","Synchronoss Technologies, Inc.","799737688.68","Technology","EDP Services"
"SURG","Synergetics USA, Inc.","102750328.38","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SGYP","Synergy Pharmaceuticals, Inc.","275727885.82","Consumer Durables","Major Pharmaceuticals"
"SGYPU","Synergy Pharmaceuticals, Inc.","21461820.328","Consumer Durables","Major Pharmaceuticals"
"SGYPW","Synergy Pharmaceuticals, Inc.","0","Consumer Durables","Major Pharmaceuticals"
"ELOS","Syneron Medical Ltd.","339557167.39","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SNPS","Synopsys, Inc.","4772043840","Technology","Computer Software: Prepackaged Software"
"SNTA","Synta Pharmaceuticals Corp.","507735389.51","Consumer Durables","Major Pharmaceuticals"
"SYNT","Syntel, Inc.","2575082871.36","Technology","EDP Services"
"SYMX","Synthesis Energy Systems, Inc.","75139936.3","Basic Industries","Major Chemicals"
"SYNM","Syntroleum Corporation","64044570.2","Energy","Oil & Gas Production"
"SYUT","Synutra International, Inc.","249258101.55","Consumer Non-Durables","Packaged Foods"
"SYPR","Sypris Solutions, Inc.","143913559.9","Capital Goods","Industrial Machinery/Components"
"TROW","T. Rowe Price Group, Inc.","16587973610.7","Finance","Investment Bankers/Brokers/Service"
"TAIT","Taitron Components Incorporated","5373563.32","Consumer Non-Durables","Electronic Components"
"TTWO","Take-Two Interactive Software, Inc.","989964837.36","Technology","Computer Software: Prepackaged Software"
"TBAC","Tandy Brands Accessories, Inc.","11485691.7","Consumer Non-Durables","Apparel"
"TLF","Tandy Leather Factory, Inc.","53829142.6","Consumer Non-Durables","Apparel"
"TNGO","Tangoe, Inc.","486589622.79","Technology","Computer Software: Prepackaged Software"
"TRGT","Targacept, Inc.","150102859.69","Consumer Durables","Major Pharmaceuticals"
"TASR","TASER International, Inc.","337070112.28","Capital Goods","Ordnance And Accessories"
"TATT","TAT Technologies Ltd.","39381454.9834","Capital Goods","Aerospace"
"TAYC","Taylor Capital Group, Inc.","509823880.02","Finance","Major Banks"
"TAYCP","Taylor Capital Group, Inc.","0","Finance","Major Banks"
"TAYD","Taylor Devices, Inc.","28137898.5","Capital Goods","Industrial Machinery/Components"
"TCPC","TCP Capital Corp.","329006728.2","n/a","n/a"
"TEAR","TearLab Corporation","122160349.64","Health Care","Medical/Dental Instruments"
"TECD","Tech Data Corporation","1667629206.81","Technology","Retail: Computer Software & Peripheral Equipment"
"TECH","Techne Corporation","2558499097.98","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TCCO","Technical Communications Corporation","10260807.2","Technology","Radio And Television Broadcasting And Communications Equipment"
"TTGT","TechTarget, Inc.","198967048.56","Miscellaneous","Business Services"
"TECUA","Tecumseh Products Company","92768013.68","Capital Goods","Industrial Machinery/Components"
"TECUB","Tecumseh Products Company","93324252.1684","Capital Goods","Industrial Machinery/Components"
"TKMR","Tekmira Pharmaceuticals Corp","53790163.2","Consumer Durables","Major Pharmaceuticals"
"TSYS","TeleCommunication Systems, Inc.","103057674.6","Technology","Computer Software: Prepackaged Software"
"TNAV","TeleNav, Inc.","262579259.58","Capital Goods","Industrial Machinery/Components"
"TSTC","Telestone Technologies Corp.","24913193.28","Consumer Durables","Telecommunications Equipment"
"TTEC","TeleTech Holdings, Inc.","927647800.38","Technology","Professional Services"
"TELK","Telik, Inc.","3020583.78","Consumer Durables","Major Pharmaceuticals"
"TLAB","Tellabs, Inc.","1190250051.48","Public Utilities","Telecommunications Equipment"
"WRLS","Telular Corporation","156957134.43","Technology","Radio And Television Broadcasting And Communications Equipment"
"TBNK","Territorial Bancorp Inc.","246833850.6","Finance","Savings Institutions"
"TSRO","TESARO, Inc.","415453255.77","Consumer Durables","Major Pharmaceuticals"
"TESO","Tesco Corporation","381341928.0132","Energy","Metal Fabrications"
"TSLA","Tesla Motors, Inc.","2924697466.78","Capital Goods","Auto Manufacturing"
"TESS","TESSCO Technologies Incorporated","165478967.82","Consumer Non-Durables","Electronic Components"
"TSRA","Tessera Technologies, Inc.","719504106.75","Technology","Semiconductors"
"TTEK","Tetra Tech, Inc.","1591301550","Consumer Services","Military/Government/Technical"
"TCBI","Texas Capital Bancshares, Inc.","1803862959.08","Finance","Major Banks"
"TCBIL","Texas Capital Bancshares, Inc.","0","Finance","Major Banks"
"TCBIW","Texas Capital Bancshares, Inc.","0","Finance","Major Banks"
"TXN","Texas Instruments Incorporated","31641046142.22","Technology","Semiconductors"
"TXRH","Texas Roadhouse, Inc.","1180766801.02","Consumer Services","Restaurants"
"THRD","TF Financial Corporation","64966063.4","Finance","Savings Institutions"
"TFSL","TFS Financial Corporation","2764973058.5821","Finance","Savings Institutions"
"TGE","TGC Industries, Inc.","156565030.34","Energy","Oil & Gas Production"
"ABCO","The Advisory Board Company","1627263173.859","Consumer Services","Other Consumer Services"
"ANDE","The Andersons, Inc.","688386000","Consumer Services","Farming/Seeds/Milling"
"TBBK","The Bancorp, Inc.","368086244.72","Finance","Major Banks"
"BKYF","The Bank of Kentucky Financial Corp.","183659688.6","Finance","Savings Institutions"
"BONT","The Bon-Ton Stores, Inc.","233330760.72","Consumer Services","Department/Specialty Retail Stores"
"CG","The Carlyle Group L.P.","7846965000","Finance","Investment Managers"
"CAKE","The Cheesecake Factory Incorporated","1810866152.84","Consumer Services","Restaurants"
"CHEF","The Chefs&#39; Warehouse, Inc.","356540735.17","Consumer Non-Durables","Food Distributors"
"PLCE","The Children&#39;s Place Retail Stores, Inc.","1443060458.932","Consumer Services","Clothing/Shoe/Accessory Stores"
"DSGX","The Descartes Systems Group Inc.","544556785.8","Technology","Computer Software: Prepackaged Software"
"DXYN","The Dixie Group, Inc.","54666089.58","Consumer Durables","Home Furnishings"
"ENSG","The Ensign Group, Inc.","630113662.32","Health Care","Hospital/Nursing Management"
"FINL","The Finish Line, Inc.","1059885793.35","Consumer Services","Clothing/Shoe/Accessory Stores"
"FBMS","The First Bancshares, Inc.","32192317.785","Finance","Major Banks"
"FLIC","The First of Long Island Corporation","260030314.8","Finance","Major Banks"
"TFM","The Fresh Market, Inc.","2791169010.3","Consumer Services","Food Chains"
"HCKT","The Hackett Group, Inc.","118837399.2","Consumer Services","Professional Services"
"HAIN","The Hain Celestial Group, Inc.","2698744112.6","Consumer Non-Durables","Packaged Foods"
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","28999084.51","n/a","n/a"
"INTG","The Intergroup Corporation","54117541.14","Consumer Services","Building operators"
"KEYW","The KEYW Holding Corporation","329967371.9","Technology","EDP Services"
"MSG","The Madison Square Garden Company","3078238542.312","Consumer Services","Television Services"
"TMNG","The Management Network Group, Inc.","16340310.9","Consumer Services","Professional Services"
"MDCO","The Medicines Company","1314886968.98","Consumer Durables","Major Pharmaceuticals"
"MIDD","The Middleby Corporation","2297518740.8","Technology","Industrial Machinery/Components"
"NDAQ","The NASDAQ OMX Group, Inc.","4050450030.75","Finance","Investment Bankers/Brokers/Service"
"NAVG","The Navigators Group, Inc.","730181995.2","Finance","Property-Casualty Insurers"
"PTRY","The Pantry, Inc.","304670181.97","Consumer Durables","Automotive Aftermarket"
"PRSC","The Providence Service Corporation","140167660.5","Health Care","Medical/Nursing Services"
"SAVB","The Savannah Bancorp, Inc.","68320759.13","Finance","Major Banks"
"SPNC","The Spectranetics Corporation","511101726.18","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"ULTI","The Ultimate Software Group, Inc.","2580795530.01","Technology","Computer Software: Prepackaged Software"
"WTSLA","The Wet Seal, Inc.","266453129.04","Consumer Services","Clothing/Shoe/Accessory Stores"
"YORW","The York Water Company","224631670.86","Public Utilities","Water Supply"
"NCTY","The9 Limited","69246084.5","Miscellaneous","Business Services"
"THER","Theratechnologies Inc.","27149718.335","Consumer Durables","Major Pharmaceuticals"
"THRX","Theravance, Inc.","2346913834.16","Consumer Durables","Major Pharmaceuticals"
"KOOL","THERMOGENESIS Corp.","13478845.488","Capital Goods","Medical Specialities"
"TST","TheStreet, Inc.","51595745.24","Consumer Services","Newspapers/Magazines"
"TCRD","THL Credit, Inc.","370239103.0188","n/a","n/a"
"TPGI","Thomas Properties Group, Inc.","310760202.74","Finance","Real Estate"
"THOR","Thoratec Corporation","2047031700","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"THQI","THQ Inc.","19802768.41","Technology","Computer Software: Prepackaged Software"
"THLD","Threshold Pharmaceuticals, Inc.","276445280.275","Consumer Durables","Major Pharmaceuticals"
"THTI","THT Heat Transfer Technology, Inc.","20248965","Capital Goods","Metal Fabrications"
"OINK","Tianli Agritech, Inc.","15311100","Consumer Non-Durables","Farming/Seeds/Milling"
"TIBX","TIBCO Software, Inc.","4327710638.28","Technology","Computer Software: Prepackaged Software"
"TICC","TICC Capital Corp.","388901366.7144","n/a","n/a"
"TIGR","TigerLogic Corporation","55273899.24","Technology","Computer Software: Prepackaged Software"
"TTS","Tile Shop Hldgs, Inc.","213750004.104","Finance","Business Services"
"TSBK","Timberland Bancorp, Inc.","41706613.12","Finance","Banks"
"TITN","Titan Machinery Inc.","471626806.12","Consumer Services","Other Specialty Stores"
"TIVO","TiVo Inc.","1237010207.58","Consumer Services","Television Services"
